step_idx,phase,topology,mean_coverage,min_coverage,max_coverage,mean_agent_rmse,median_agent_rmse,best_agent_rmse,worst_agent_rmse,mean_normalized_l1_error,exact_match_agents,full_coverage_agents,vote_top_ratio,vote_rmse,average_rmse,Topology,Agents,Seed
-1,initial,static_exponential,0.0625,0.0624,0.0626,5.173827750710679,5.173635085475684,5.154027551342736,5.193264869039514,0.9375,0,0,0.0625,5.193264869039514,,static_exponential,16,3
0,after_step,static_exponential,0.3125,0.3122,0.3128,3.914926724186708,3.912991095077907,3.8857431721615363,3.958029812924607,0.6875,0,0,0.0625,3.92071422064909,,static_exponential,16,3
1,after_step,static_exponential,0.6875,0.6872,0.6878,2.0076812978646834,2.003245124575421,1.9766132651583617,2.0554804791094465,0.3125,0,0,0.0625,1.9919839356781972,,static_exponential,16,3
2,after_step,static_exponential,0.9375,0.9374,0.9376,0.6417124089936607,0.6442044687748503,0.6156297588648554,0.6565059024867941,0.0625,0,0,0.0625,0.6316644678941503,,static_exponential,16,3
3,after_step,static_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,16,1.0,0.0,0.0,static_exponential,16,3
-1,initial,static_exponential,0.03125,0.0312,0.0314,5.331125155349505,5.331041170804584,5.319022466581618,5.346400658386911,0.96875,0,0,0.03125,5.346400658386911,,static_exponential,32,3
0,after_step,static_exponential,0.1875,0.1872,0.188,4.544695170598302,4.545767001147993,4.521393590476282,4.568697845119548,0.8125,0,0,0.03125,4.525483399593904,,static_exponential,32,3
1,after_step,static_exponential,0.5,0.4994,0.5006,2.9655394681183203,2.9653832713370267,2.925918659156471,3.0196026228628163,0.5,0,0,0.03125,2.957701810527897,,static_exponential,32,3
2,after_step,static_exponential,0.8125,0.812,0.8128,1.3519962684405218,1.3527747238737682,1.3175735273600484,1.386001443000692,0.1875,0,0,0.03125,1.3449907062875937,,static_exponential,32,3
3,after_step,static_exponential,0.96875,0.9686,0.9688,0.42605578267916766,0.42544094772365293,0.4147288270665544,0.4381780460041329,0.03125,0,0,0.03125,0.42544094772365293,,static_exponential,32,3
4,after_step,static_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32,32,1.0,0.0,0.0,static_exponential,32,3
-1,initial,one_peer_exponential,0.25,0.25,0.25,4.232005118089375,4.227291476687247,4.222084793085046,4.251352725897958,0.75,0,0,0.25,4.222084793085046,,one_peer_exponential,4,3
0,after_step,one_peer_exponential,0.5,0.5,0.5,2.9725881005780574,2.971339303724432,2.9566873355158814,2.9909864593474844,0.5,0,0,0.25,2.9832867780352594,,one_peer_exponential,4,3
1,after_step,one_peer_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,1.0,0.0,0.0,one_peer_exponential,4,3
-1,initial,one_peer_exponential,0.125,0.125,0.125,4.8594458984284685,4.856541664264988,4.83518355390982,4.8896830163109755,0.875,0,0,0.125,4.83518355390982,,one_peer_exponential,8,3
0,after_step,one_peer_exponential,0.25,0.25,0.25,4.2333932490894375,4.233436836140205,4.193566501201572,4.258873090384356,0.75,0,0,0.125,4.258873090384356,,one_peer_exponential,8,3
1,after_step,one_peer_exponential,0.5,0.5,0.5,2.9755098286875694,2.971339303724432,2.9485589700733477,3.021258016125071,0.5,0,0,0.125,2.9832867780352594,,one_peer_exponential,8,3
2,after_step,one_peer_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,8,1.0,0.0,0.0,one_peer_exponential,8,3
-1,initial,one_peer_exponential,0.0625,0.0624,0.0626,5.173827750710679,5.173635085475684,5.154027551342736,5.193264869039514,0.9375,0,0,0.0625,5.193264869039514,,one_peer_exponential,16,3
0,after_step,one_peer_exponential,0.125,0.1248,0.1252,4.859121452038794,4.856953773468423,4.836941182193557,4.888148933901257,0.875,0,0,0.0625,4.836941182193557,,one_peer_exponential,16,3
1,after_step,one_peer_exponential,0.25,0.2496,0.2504,4.231949164447418,4.233969142199186,4.1957120968913015,4.257698909035255,0.75,0,0,0.0625,4.238395922987847,,one_peer_exponential,16,3
2,after_step,one_peer_exponential,0.5,0.4992,0.5008,2.97304988140613,2.9678269096463197,2.9499152530199915,3.018277654557314,0.5,0,0,0.0625,2.98261630116916,,one_peer_exponential,16,3
3,after_step,one_peer_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,16,1.0,0.0,0.0,one_peer_exponential,16,3
-1,initial,one_peer_exponential,0.03125,0.0312,0.0314,5.331125155349505,5.331041170804584,5.319022466581618,5.346400658386911,0.96875,0,0,0.03125,5.346400658386911,,one_peer_exponential,32,3
0,after_step,one_peer_exponential,0.0625,0.0624,0.0628,5.173838362335665,5.173200166495937,5.154027551342736,5.193264869039514,0.9375,0,0,0.03125,5.193264869039514,,one_peer_exponential,32,3
1,after_step,one_peer_exponential,0.125,0.1248,0.1256,4.85929274700148,4.859320912979023,4.836941182193557,4.889171708991207,0.875,0,0,0.03125,4.8559242168715935,,one_peer_exponential,32,3
2,after_step,one_peer_exponential,0.25,0.2496,0.2512,4.231738324960993,4.232670531598064,4.1957120968913015,4.255584566190643,0.75,0,0,0.03125,4.236626016065142,,one_peer_exponential,32,3
3,after_step,one_peer_exponential,0.5,0.4992,0.5008,2.973285464893502,2.9699326007162936,2.945674795356745,3.0152943471575044,0.5,0,0,0.03125,2.9873064790878083,,one_peer_exponential,32,3
4,after_step,one_peer_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32,32,1.0,0.0,0.0,one_peer_exponential,32,3
-1,initial,chain,0.25,0.25,0.25,4.216085617828824,4.215447541378429,4.201190307520001,4.232257081038438,0.75,0,0,0.25,4.2140242049613335,,chain,4,4
0,after_step,chain,0.3125,0.25,0.5,3.902053685868463,4.207607256240667,2.960743149954079,4.232257081038438,0.6875,0,0,0.25,4.2140242049613335,,chain,4,4
1,after_step,chain,0.4375,0.25,0.75,3.267688795850171,3.587383677457706,1.6637307474468337,4.232257081038438,0.5625,0,0,0.25,4.2140242049613335,,chain,4,4
2,after_step,chain,0.625,0.25,1.0,2.2141827446098374,2.3122369487004564,0.0,4.232257081038438,0.375,1,1,0.25,0.0,0.0,chain,4,4
-1,initial,chain,0.125,0.125,0.125,4.8445530028744015,4.845923799756246,4.833321839066793,4.854173462083941,0.875,0,0,0.125,4.833321839066793,,chain,8,4
0,after_step,chain,0.140625,0.125,0.25,4.767199843822364,4.83983452158173,4.232257081038438,4.854173462083941,0.859375,0,0,0.125,4.833321839066793,,chain,8,4
1,after_step,chain,0.171875,0.125,0.375,4.610550224847543,4.83983452158173,3.5834341071101057,4.854173462083941,0.828125,0,0,0.125,4.833321839066793,,chain,8,4
2,after_step,chain,0.21875,0.125,0.5,4.37387143583131,4.835906669762174,2.960743149954079,4.85087620951102,0.78125,0,0,0.125,4.833321839066793,,chain,8,4
3,after_step,chain,0.28125,0.125,0.625,4.0575049637632095,4.535374290747996,2.302390062521987,4.85087620951102,0.71875,0,0,0.125,4.850670056806585,,chain,8,4
4,after_step,chain,0.359375,0.125,0.75,3.6606598696368695,3.9078455940742716,1.6637307474468337,4.85087620951102,0.640625,0,0,0.125,4.850670056806585,,chain,8,4
5,after_step,chain,0.453125,0.125,0.875,3.178862075131523,3.2720886285320923,0.9964938534682489,4.850670056806585,0.546875,0,0,0.125,4.850670056806585,,chain,8,4
6,after_step,chain,0.5625,0.125,1.0,2.5737148822932845,2.631566606238033,0.0,4.850670056806585,0.4375,1,1,0.125,4.850670056806585,0.0,chain,8,4
-1,initial,chain,0.0625,0.0624,0.0626,5.158824281334235,5.158051919377666,5.150339794615497,5.169622810225133,0.9375,0,0,0.0625,5.159166599364669,,chain,16,4
0,after_step,chain,0.0664125,0.0624,0.1252,5.139158338215333,5.156985535139796,4.849742261192857,5.169622810225133,0.9335875,0,0,0.0625,5.159166599364669,,chain,16,4
1,after_step,chain,0.0742375,0.0624,0.1878,5.100030056595446,5.1563068121701,4.542796495552052,5.169622810225133,0.9257625,0,0,0.0625,5.159166599364669,,chain,16,4
2,after_step,chain,0.085975,0.0624,0.2504,5.042219772478543,5.1563068121701,4.230130021642361,5.169622810225133,0.914025,0,0,0.0625,5.159166599364669,,chain,16,4
3,after_step,chain,0.101625,0.0624,0.313,4.964490681375428,5.1563068121701,3.908324449172561,5.169622810225133,0.898375,0,0,0.0625,5.159166599364669,,chain,16,4
4,after_step,chain,0.1211875,0.0624,0.3756,4.866035534306037,5.155773404455331,3.580782037488459,5.169622810225133,0.8788125,0,0,0.0625,5.159166599364669,,chain,16,4
5,after_step,chain,0.1446625,0.0624,0.4382,4.747558383253341,5.153251104869769,3.2739883933819924,5.164300533470143,0.8553375,0,0,0.0625,5.159166599364669,,chain,16,4
6,after_step,chain,0.17205,0.0624,0.5008,4.609991337208391,5.150922214592933,2.9563490998188966,5.164300533470143,0.82795,0,0,0.0625,5.159166599364669,,chain,16,4
7,after_step,chain,0.20335,0.0624,0.5632,4.4516254871294025,5.000623447881614,2.6164861933516868,5.164300533470143,0.79665,0,0,0.0625,5.159166599364669,,chain,16,4
8,after_step,chain,0.23855,0.0624,0.6256,4.273091160020559,4.696269378372454,2.3,5.164300533470143,0.76145,0,0,0.0625,5.159166599364669,,chain,16,4
9,after_step,chain,0.27765,0.0624,0.688,4.07436306598462,4.386463258597207,1.9753480705941422,5.164300533470143,0.72235,0,0,0.0625,5.159166599364669,,chain,16,4
10,after_step,chain,0.32065,0.0624,0.7504,3.855853453049145,4.06922723540746,1.6625281952496325,5.164300533470143,0.67935,0,0,0.0625,5.159166599364669,,chain,16,4
11,after_step,chain,0.36755,0.0624,0.8128,3.6162824761687298,3.74455324333051,1.331164903383499,5.163138580359819,0.63245,0,0,0.0625,5.159166599364669,,chain,16,4
12,after_step,chain,0.41835,0.0624,0.8752,3.356090118935131,3.427385215435226,0.9959919678390986,5.163138580359819,0.58165,0,0,0.0625,5.159166599364669,,chain,16,4
13,after_step,chain,0.47304999999999997,0.0624,0.9376,3.072922428414747,3.1151687466004443,0.6324555320336759,5.159166599364669,0.52695,0,0,0.0625,5.159166599364669,,chain,16,4
14,after_step,chain,0.53165,0.0626,1.0,2.7509533887540987,2.7864176465852917,0.0,5.159166599364669,0.46835,1,1,0.0625,5.159166599364669,0.0,chain,16,4
-1,initial,chain,0.03125,0.0312,0.0314,5.316233859273113,5.315872458758607,5.304903392145799,5.329258860291926,0.96875,0,0,0.03125,5.314790682613944,,chain,32,4
0,after_step,chain,0.032231249999999996,0.0312,0.0628,5.311184667782345,5.315308056201877,5.15829429172086,5.329258860291926,0.96776875,0,0,0.03125,5.314790682613944,,chain,32,4
1,after_step,chain,0.034193749999999995,0.0312,0.0942,5.301335333862833,5.314555479499625,5.01408017486757,5.327475950203811,0.96580625,0,0,0.03125,5.314790682613944,,chain,32,4
2,after_step,chain,0.0371375,0.0312,0.1256,5.286960027926214,5.314555479499625,4.847060965162291,5.327475950203811,0.9628625,0,0,0.03125,5.314790682613944,,chain,32,4
3,after_step,chain,0.0410625,0.0312,0.157,5.2673572635853345,5.313802756235209,4.698403984333403,5.327475950203811,0.9589375,0,0,0.03125,5.314790682613944,,chain,32,4
4,after_step,chain,0.045968749999999996,0.0312,0.1884,5.2431318043160084,5.313238183799601,4.540704791108975,5.327475950203811,0.95403125,0,0,0.03125,5.314790682613944,,chain,32,4
5,after_step,chain,0.05185625,0.0312,0.2198,5.214071480391993,5.313097024442888,4.384860317045459,5.327475950203811,0.94814375,0,0,0.03125,5.317706272444916,,chain,32,4
6,after_step,chain,0.058725,0.0312,0.2512,5.1801059708281025,5.313097024442888,4.225636046798162,5.327475950203811,0.941275,0,0,0.03125,5.317706272444916,,chain,32,4
7,after_step,chain,0.066575,0.0312,0.2824,5.141082781007421,5.312908806966597,4.069152245861538,5.327475950203811,0.933425,0,0,0.03125,5.317706272444916,,chain,32,4
8,after_step,chain,0.0754,0.0312,0.3136,5.097223582558515,5.312908806966597,3.9046126568457464,5.327475950203811,0.9246,0,0,0.03125,5.317706272444916,,chain,32,4
9,after_step,chain,0.0852,0.0312,0.3448,5.048219763693761,5.312720582822195,3.7461980727131876,5.327475950203811,0.9148,0,0,0.03125,5.317706272444916,,chain,32,4
10,after_step,chain,0.09597499999999999,0.0312,0.376,4.993824511259509,5.312438231600124,3.5768701402203575,5.327475950203811,0.904025,0,0,0.03125,5.317706272444916,,chain,32,4
11,after_step,chain,0.107725,0.0312,0.4072,4.934606708659161,5.312061743293429,3.424616766880639,5.327475950203811,0.892275,0,0,0.03125,5.317706272444916,,chain,32,4
12,after_step,chain,0.12045,0.0312,0.4384,4.8704839514915985,5.311685228301523,3.2729191862922615,5.327475950203811,0.87955,0,0,0.03125,5.317706272444916,,chain,32,4
13,after_step,chain,0.13415,0.0312,0.4696,4.801919742790624,5.3101787410865935,3.1266595593380484,5.327475950203811,0.86585,0,0,0.03125,5.317706272444916,,chain,32,4
14,after_step,chain,0.148825,0.0312,0.5008,4.728309605520294,5.306881955092714,2.9563490998188966,5.327475950203811,0.851175,0,0,0.03125,5.317706272444916,,chain,32,4
15,after_step,chain,0.164475,0.0312,0.532,4.649420946381408,5.231598841933329,2.788189376638538,5.327475950203811,0.835525,0,0,0.03125,5.317706272444916,,chain,32,4
16,after_step,chain,0.1811,0.0312,0.5632,4.565201859794475,5.086187233294215,2.6164861933516868,5.327475950203811,0.8189,0,0,0.03125,5.317706272444916,,chain,32,4
17,after_step,chain,0.19870000000000002,0.0312,0.5944,4.476032270910445,4.930570570014931,2.468602843715449,5.327475950203811,0.8013,0,0,0.03125,5.317706272444916,,chain,32,4
18,after_step,chain,0.217275,0.0312,0.6256,4.382005379721707,4.772732474747848,2.3,5.327475950203811,0.782725,0,0,0.03125,5.317706272444916,,chain,32,4
19,after_step,chain,0.236825,0.0312,0.6568,4.282770170491123,4.619554387721189,2.1372880011828075,5.327475950203811,0.763175,0,0,0.03125,5.317706272444916,,chain,32,4
20,after_step,chain,0.25735,0.0312,0.688,4.178462574837374,4.462782554077217,1.9753480705941422,5.327475950203811,0.74265,0,0,0.03125,5.317706272444916,,chain,32,4
21,after_step,chain,0.27885,0.0312,0.7192,4.068995599577047,4.305248181921811,1.8143869488066762,5.327475950203811,0.72115,0,0,0.03125,5.317706272444916,,chain,32,4
22,after_step,chain,0.301325,0.0312,0.7504,3.9548300609976668,4.14739414632985,1.6625281952496325,5.327475950203811,0.698675,0,0,0.03125,5.317706272444916,,chain,32,4
23,after_step,chain,0.324775,0.0312,0.7816,3.835338863476221,3.986882451353642,1.4939879517586478,5.327475950203811,0.675225,0,0,0.03125,5.31328523608511,,chain,32,4
24,after_step,chain,0.3492,0.0312,0.8128,3.7107183146262797,3.825405364779467,1.331164903383499,5.327475950203811,0.6508,0,0,0.03125,5.31328523608511,,chain,32,4
25,after_step,chain,0.3746,0.0312,0.844,3.581033495416676,3.661534106466773,1.1549891774384728,5.327475950203811,0.6254,0,0,0.03125,5.31328523608511,,chain,32,4
26,after_step,chain,0.40097499999999997,0.0312,0.8752,3.4456746209677784,3.5007434535504984,0.9959919678390986,5.3212780419745025,0.599025,0,0,0.03125,5.31328523608511,,chain,32,4
27,after_step,chain,0.428325,0.0312,0.9064,3.305306851363695,3.3487679765864504,0.8246211251235321,5.3212780419745025,0.571675,0,0,0.03125,5.31328523608511,,chain,32,4
28,after_step,chain,0.45665,0.0312,0.9376,3.1587811479280443,3.1997893728151547,0.6324555320336759,5.31328523608511,0.54335,0,0,0.03125,5.31328523608511,,chain,32,4
29,after_step,chain,0.48595,0.0312,0.9688,3.0061780922303307,3.0415043295784727,0.4289522117905443,5.31328523608511,0.51405,0,0,0.03125,5.31328523608511,,chain,32,4
30,after_step,chain,0.516225,0.0314,1.0,2.840146751062466,2.8722692382287174,0.0,5.31328523608511,0.483775,1,1,0.03125,5.31328523608511,0.0,chain,32,4
-1,initial,star,0.25,0.25,0.25,4.216085617828824,4.215447541378429,4.201190307520001,4.232257081038438,0.75,0,0,0.25,4.2140242049613335,,star,4,4
0,after_step,star,0.4375,0.25,1.0,3.158021347569215,4.207607256240667,0.0,4.216870877795524,0.5625,1,1,0.25,0.0,0.0,star,4,4
1,after_step,star,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,1.0,0.0,0.0,star,4,4
-1,initial,star,0.125,0.125,0.125,4.8445530028744015,4.845923799756246,4.833321839066793,4.854173462083941,0.875,0,0,0.125,4.833321839066793,,star,8,4
0,after_step,star,0.234375,0.125,1.0,4.238219245773578,4.83983452158173,0.0,4.854173462083941,0.765625,1,1,0.125,4.833321839066793,0.0,star,8,4
1,after_step,star,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,8,1.0,0.0,0.0,star,8,4
-1,initial,star,0.0625,0.0624,0.0626,5.158824281334235,5.158051919377666,5.150339794615497,5.169622810225133,0.9375,0,0,0.0625,5.159166599364669,,star,16,4
0,after_step,star,0.1210875,0.0624,1.0,4.836376368873943,5.156985535139796,0.0,5.169622810225133,0.8789125,1,1,0.0625,5.155094567512801,0.0,star,16,4
1,after_step,star,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,16,1.0,0.0,0.0,star,16,4
-1,initial,star,0.03125,0.0312,0.0314,5.316233859273113,5.315872458758607,5.304903392145799,5.329258860291926,0.96875,0,0,0.03125,5.314790682613944,,star,32,4
0,after_step,star,0.06151875,0.0312,1.0,5.150193695645453,5.315872458758607,0.0,5.329258860291926,0.93848125,1,1,0.03125,5.314790682613944,0.0,star,32,4
1,after_step,star,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32,32,1.0,0.0,0.0,star,32,4
-1,initial,mesh,0.25,0.25,0.25,4.216085617828824,4.215447541378429,4.201190307520001,4.232257081038438,0.75,0,0,0.25,4.2140242049613335,,mesh,4,4
0,after_step,mesh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,1.0,0.0,0.0,mesh,4,4
-1,initial,mesh,0.125,0.125,0.125,4.8445530028744015,4.845923799756246,4.833321839066793,4.854173462083941,0.875,0,0,0.125,4.833321839066793,,mesh,8,4
0,after_step,mesh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,8,1.0,0.0,0.0,mesh,8,4
-1,initial,mesh,0.0625,0.0624,0.0626,5.158824281334235,5.158051919377666,5.150339794615497,5.169622810225133,0.9375,0,0,0.0625,5.159166599364669,,mesh,16,4
0,after_step,mesh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,16,1.0,0.0,0.0,mesh,16,4
-1,initial,mesh,0.03125,0.0312,0.0314,5.316233859273113,5.315872458758607,5.304903392145799,5.329258860291926,0.96875,0,0,0.03125,5.314790682613944,,mesh,32,4
0,after_step,mesh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32,32,1.0,0.0,0.0,mesh,32,4
-1,initial,static_exponential,0.25,0.25,0.25,4.216085617828824,4.215447541378429,4.201190307520001,4.232257081038438,0.75,0,0,0.25,4.2140242049613335,,static_exponential,4,4
0,after_step,static_exponential,0.75,0.75,0.75,1.672828960283715,1.6673293166916339,1.6637307474468337,1.692926460304759,0.25,0,0,0.25,1.692926460304759,,static_exponential,4,4
1,after_step,static_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,1.0,0.0,0.0,static_exponential,4,4
-1,initial,static_exponential,0.125,0.125,0.125,4.8445530028744015,4.845923799756246,4.833321839066793,4.854173462083941,0.875,0,0,0.125,4.833321839066793,,static_exponential,8,4
0,after_step,static_exponential,0.5,0.5,0.5,2.9496955448806985,2.9497446559356684,2.937345740630476,2.960743149954079,0.5,0,0,0.125,2.947202062974305,,static_exponential,8,4
1,after_step,static_exponential,0.875,0.875,0.875,1.0020582022760145,1.0029953895661694,0.9813256340277675,1.0153817016275208,0.125,0,0,0.125,1.002496882788171,,static_exponential,8,4
2,after_step,static_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,8,1.0,0.0,0.0,static_exponential,8,4
-1,initial,static_exponential,0.0625,0.0624,0.0626,5.158824281334235,5.158051919377666,5.150339794615497,5.169622810225133,0.9375,0,0,0.0625,5.159166599364669,,static_exponential,16,4
0,after_step,static_exponential,0.3125,0.3122,0.3128,3.8992647252013386,3.8984612348976873,3.883683818232375,3.919948979259807,0.6875,0,0,0.0625,3.890372732785382,,static_exponential,16,4
1,after_step,static_exponential,0.6875,0.6872,0.6878,1.992858643765652,1.9923603736007425,1.9679939024295783,2.025833161936096,0.3125,0,0,0.0625,2.0047443727318455,,static_exponential,16,4
2,after_step,static_exponential,0.9375,0.9374,0.9376,0.6353043068617014,0.6328505699965892,0.6180614856144977,0.6648308055437865,0.0625,0,0,0.0625,0.6387487769068525,,static_exponential,16,4
3,after_step,static_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,16,1.0,0.0,0.0,static_exponential,16,4
-1,initial,static_exponential,0.03125,0.0312,0.0314,5.316233859273113,5.315872458758607,5.304903392145799,5.329258860291926,0.96875,0,0,0.03125,5.314790682613944,,static_exponential,32,4
0,after_step,static_exponential,0.1875,0.1872,0.188,4.530032387569658,4.530452514685452,4.50965630619452,4.554338590838411,0.8125,0,0,0.03125,4.544777222262935,,static_exponential,32,4
1,after_step,static_exponential,0.5,0.4994,0.5006,2.9508444467039574,2.9522025663610667,2.9216433731720235,2.9802684442848433,0.5,0,0,0.03125,2.9492371895118916,,static_exponential,32,4
2,after_step,static_exponential,0.8125,0.812,0.8128,1.3415740019903442,1.3420133610319303,1.3,1.3696714934611145,0.1875,0,0,0.03125,1.347219358530748,,static_exponential,32,4
3,after_step,static_exponential,0.96875,0.9686,0.9688,0.42477082193121696,0.4219004621945797,0.4074309757492673,0.4404543109109048,0.03125,0,0,0.03125,0.41952353926806063,,static_exponential,32,4
4,after_step,static_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32,32,1.0,0.0,0.0,static_exponential,32,4
-1,initial,one_peer_exponential,0.25,0.25,0.25,4.216085617828824,4.215447541378429,4.201190307520001,4.232257081038438,0.75,0,0,0.25,4.2140242049613335,,one_peer_exponential,4,4
0,after_step,one_peer_exponential,0.5,0.5,0.5,2.949030916734151,2.950065420646946,2.9301877072979474,2.965805118344764,0.5,0,0,0.25,2.965805118344764,,one_peer_exponential,4,4
1,after_step,one_peer_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,1.0,0.0,0.0,one_peer_exponential,4,4
-1,initial,one_peer_exponential,0.125,0.125,0.125,4.8445530028744015,4.845923799756246,4.833321839066793,4.854173462083941,0.875,0,0,0.125,4.833321839066793,,one_peer_exponential,8,4
0,after_step,one_peer_exponential,0.25,0.25,0.25,4.213510895271626,4.212718634740089,4.201190307520001,4.232257081038438,0.75,0,0,0.125,4.209988123498688,,one_peer_exponential,8,4
1,after_step,one_peer_exponential,0.5,0.5,0.5,2.943950535078425,2.9412576397338954,2.9301877072979474,2.965805118344764,0.5,0,0,0.125,2.9335984728657056,,one_peer_exponential,8,4
2,after_step,one_peer_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,8,1.0,0.0,0.0,one_peer_exponential,8,4
-1,initial,one_peer_exponential,0.0625,0.0624,0.0626,5.158824281334235,5.158051919377666,5.150339794615497,5.169622810225133,0.9375,0,0,0.0625,5.159166599364669,,one_peer_exponential,16,4
0,after_step,one_peer_exponential,0.125,0.1248,0.1252,4.844022688330552,4.84489341841053,4.830527921459517,4.858188962977871,0.875,0,0,0.0625,4.853658414021324,,one_peer_exponential,16,4
1,after_step,one_peer_exponential,0.25,0.2496,0.2504,4.212296238942919,4.2117687409273135,4.201547334018742,4.230130021642361,0.75,0,0,0.0625,4.208919101146992,,one_peer_exponential,16,4
2,after_step,one_peer_exponential,0.5,0.4992,0.5008,2.9428091534106438,2.9436371863042483,2.923867302050488,2.9654679226051326,0.5,0,0,0.0625,2.9466930617219025,,one_peer_exponential,16,4
3,after_step,one_peer_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,16,1.0,0.0,0.0,one_peer_exponential,16,4
-1,initial,one_peer_exponential,0.03125,0.0312,0.0314,5.316233859273113,5.315872458758607,5.304903392145799,5.329258860291926,0.96875,0,0,0.03125,5.314790682613944,,one_peer_exponential,32,4
0,after_step,one_peer_exponential,0.0625,0.0624,0.0628,5.159095244210409,5.158391221166216,5.148980481609928,5.1760989171382725,0.9375,0,0,0.03125,5.159069683576681,,one_peer_exponential,32,4
1,after_step,one_peer_exponential,0.125,0.1248,0.1256,4.844208606380383,4.842003716369572,4.8292856614617445,4.864771320421958,0.875,0,0,0.03125,4.8552033942977095,,one_peer_exponential,32,4
2,after_step,one_peer_exponential,0.25,0.2496,0.2512,4.212648997206603,4.21354956582626,4.198333002514213,4.2340288142618965,0.75,0,0,0.03125,4.213312236234101,,one_peer_exponential,32,4
3,after_step,one_peer_exponential,0.5,0.4992,0.5008,2.944283019364016,2.944486353281289,2.9194177501686873,2.9688381565858384,0.5,0,0,0.03125,2.9427877939124323,,one_peer_exponential,32,4
4,after_step,one_peer_exponential,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32,32,1.0,0.0,0.0,one_peer_exponential,32,4
-1,initial,chain,0.25,0.25,0.25,4.201483869314516,4.201783499827874,4.194043395102153,4.208325082500163,0.75,0,0,0.25,4.194043395102153,,chain,4,5
0,after_step,chain,0.3125,0.25,0.5,3.893834006149639,4.201783499827874,2.9634439424426438,4.208325082500163,0.6875,0,0,0.25,4.208325082500163,,chain,4,5
1,after_step,chain,0.4375,0.25,0.75,3.266080808504707,3.580650269186738,1.6946976131451887,4.208325082500163,0.5625,0,0,0.25,4.208325082500163,,chain,4,5
2,after_step,chain,0.625,0.25,1.0,2.2139995378796664,2.329070777793916,0.0,4.1978565959308325,0.375,1,1,0.25,1.6946976131451887,0.0,chain,4,5
-1,initial,chain,0.125,0.125,0.125,4.824361111798173,4.826282195259058,4.813418743471214,4.8339424903488455,0.875,0,0,0.125,4.819024797612064,,chain,8,5
0,after_step,chain,0.140625,0.125,0.25,4.744850374995922,4.822446297610556,4.1978565959308325,4.829389195333091,0.859375,0,0,0.125,4.819024797612064,,chain,8,5
1,after_step,chain,0.171875,0.125,0.375,4.589860961743812,4.818817277811593,3.5867812868921907,4.829389195333091,0.828125,0,0,0.125,4.819024797612064,,chain,8,5
2,after_step,chain,0.21875,0.125,0.5,4.357965234797752,4.816221770541639,2.9634439424426438,4.829389195333091,0.78125,0,0,0.125,4.819024797612064,,chain,8,5
3,after_step,chain,0.28125,0.125,0.625,4.047909393963873,4.505637669701024,2.3454210709380097,4.829389195333091,0.71875,0,0,0.125,4.819024797612064,,chain,8,5
4,after_step,chain,0.359375,0.125,0.75,3.6562541557206543,3.892318941411512,1.6946976131451887,4.829389195333091,0.640625,0,0,0.125,4.819024797612064,,chain,8,5
5,after_step,chain,0.453125,0.125,0.875,3.1804842787268828,3.2751126146674174,1.0232301793829186,4.819024797612064,0.546875,0,0,0.125,4.819024797612064,,chain,8,5
6,after_step,chain,0.5625,0.125,1.0,2.5781061790253745,2.654432506690327,0.0,4.813418743471214,0.4375,1,1,0.125,1.6946976131451887,0.0,chain,8,5
-1,initial,chain,0.0625,0.0624,0.0626,5.135070220704344,5.133711899364822,5.124841460962475,5.150145629008951,0.9375,0,0,0.0625,5.13147152384187,,chain,16,5
0,after_step,chain,0.0664125,0.0624,0.1252,5.115188299375864,5.133711899364822,4.812483766206386,5.150145629008951,0.9335875,0,0,0.0625,5.13147152384187,,chain,16,5
1,after_step,chain,0.0742375,0.0624,0.1878,5.07548990723128,5.131861245992203,4.509434554353794,5.150145629008951,0.9257625,0,0,0.0625,5.13147152384187,,chain,16,5
